source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,smiles,unimol_similarity,moltrans,drugban,tankbind
G1,,6.412134349346161,8.88904628753662,6.571509838104248,7.65534210205078,-10.4,,,COc1cc(OCCCF)ccc1C(=O)NCCC1CC1N1CCC(O)(c2ccc(C#CC(C)(C)O)c(C)c2)CC1,0.8733085989952087,0.8442454934120178,0.7478023171424866,
G1,,5.692680299282076,7.845021533966064,4.553940057754517,6.55980587005615,-8.2,,,COc1cc2c(cc1OC)C1CCCN(C)C1C2,0.8489837050437927,0.8980628848075867,0.3042095601558685,
G1,,5.905014216899872,7.83722367286682,4.700504243373872,6.56437587738037,-9.3,,,COc1cc2c(cc1OC)CC(=C1CCCN1C)C2,0.8577283024787903,0.8043858408927917,0.0040370440110564,
G1,,8.495648741722107,9.228068780899044,6.878075659275055,9.69764518737793,-12.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)(O)C(=O)C2CC)CC(O)CC1O,0.9727884531021118,0.8668424487113953,0.2594051361083984,
G1,,5.522640883922576,7.767649030685421,4.796081602573395,5.83158206939697,-9.3,,,COc1cc2nc(C#Cc3cccnc3)nc(O)c2cc1OC,0.7871809601783752,0.9555482268333436,0.0346540287137031,
G1,,5.650154113769531,8.659829664230347,4.6886473298072815,5.18827342987061,-5.6,,,COc1cc2nc(NCCCO)nc(-c3ccccc3)c2cc1OC,0.7901293039321899,0.9147452116012572,0.0021064146421849,
G1,,5.1961628794670105,8.193683242797846,4.605449736118317,5.06831789016724,-8.4,,,COc1ccc(-c2c(C)noc2C)cc1C(C)(C)C(=O)O,0.8069781064987183,0.7749324440956116,0.2964536249637604,
G1,,6.074385702610015,8.142325925827032,5.0072410106658936,5.72002220153809,-12.5,,,COc1ccc(-c2cc3cc(-c4cccc(C(=O)O)c4)cnc3nc2O)cc1,0.8814176321029663,0.7791942358016968,0.0008640514570288,
G1,,5.404812753200533,8.176603031158445,4.751692533493043,5.89990425109863,-9.1,,,COc1ccc(-c2ccc(C=C3Oc4cc(OC)c(OC)c(OC)c4C3=O)cc2)cc1,0.8406274318695068,0.8033507466316223,0.0268690418452024,
G1,,5.656229555606844,8.278723669052116,4.760696887969971,6.58392238616943,-11.0,,,COc1ccc(-c2nnc(CCC(=O)NCCC(c3ccccc3)c3ccccc3)o2)c(C)c1,0.8935688734054565,0.861728310585022,0.0003106190997641,
G1,,5.913203835487366,8.47723822593689,4.821273326873781,5.53818988800049,-8.6,,,COc1ccc(-c2oc3cc(C)ccc3c2C=CC(=O)c2ccc(O)cc2)cc1,0.9030810594558716,0.7838889360427856,0.0164989102631807,
G1,,7.13972008228302,8.860425567626951,5.706330418586729,8.07169246673584,-5.5,,,COc1ccc(-n2cc(C(=O)Nc3ccccc3OC)c3ccc(OCC(O)C(C)(C)O)c(C)c32)cc1,0.8111995458602905,0.8554370403289795,0.031828187406063,
G1,,6.56305265426636,7.981672382354742,4.674726516008375,8.14015483856201,-9.6,,,COc1ccc(C#CCC2CC(O)CCCS2)cc1C(=O)O,0.8236550688743591,0.9349037408828736,0.1807091385126114,
G1,,6.672494828701021,8.958883666992184,5.047050476074219,7.82022094726563,-10.1,,,COc1ccc(C(=CC=CC(O)(c2ccccc2)C(C)(C)C)c2ccc(C)c(C)c2)c(C)c1,0.8890482187271118,0.9726963043212892,0.4776678681373596,
G1,transmol,7.556752682,8.219485283,7.721614838,9.685910225,-11.4,-1.642708302,0.927264154,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCC)CC(O)C(CCCC)C1O,0.9058634638786316,0.8325808048248291,0.584603488445282,
G1,,8.1135892868042,8.934230279922478,6.450124442577362,9.81704807281494,-13.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)(O)C(=O)C2O)CCCC1O,0.9574280381202698,0.8651604652404785,0.184022918343544,
G1,,7.493254065513612,8.802421712875367,5.385096251964569,8.60770320892334,-8.9,,,COc1ccc(C(=O)C=C2CCC(=CCC(C)(C)O)CC2)cc1C(CC(O)CC(O)CC(O)CC(=O)O)C(C(=O)O)C(C)C,0.8799558281898499,0.9377762079238892,0.2271510660648346,
G1,,5.807334005832672,8.15729374885559,4.760346293449405,6.13412570953369,-9.2,,,COc1ccc(C(=O)C=CC=C(c2ccc(OC)cc2)n2ccc3ccccc32)cc1,0.8852537870407104,0.7903297543525696,0.001633103005588,
G1,,6.409164130687713,8.04751467704774,5.022834658622743,8.48407745361328,-11.3,,,COc1ccc(C(=O)C=CC=C2CCC=C(C=Cc3ccc(OC)c(CC(=O)O)c3)C2O)cc1,0.9254060387611388,0.8335124850273132,0.0158450119197368,
G1,,5.699266195297242,8.159888029098507,4.798805296421051,8.47862243652344,-8.3,,,COc1ccc(C(=O)CC2(O)C(=O)C=CCC2C)cc1,0.8239080905914307,0.7471704483032227,0.0123978238552808,
G1,,5.335359692573547,7.631542205810552,4.334075123071671,4.81500148773193,-8.2,,,COc1ccc(C(=O)CCC(=O)CCC(=O)O)cc1,0.8589886426925659,0.8734188675880432,0.0755350440740585,
G1,,5.6073272824287415,7.954650020599374,4.792720496654511,7.29628849029541,-11.1,,,COc1ccc(C(=O)CCC(=O)NC(Cc2ccc(-c3ccccc3)cc2)C(=O)O)cc1,0.8392484188079834,0.8746784329414368,0.0017042502295225,
G1,,6.142038226127626,8.187523841857912,5.240246176719667,6.1617431640625,-12.0,,,COc1ccc(C(=O)CCCC(=O)N2CCC(O)(c3ccc(C(C)(C)C)cc3)CC2)c(C)c1,0.9077936410903932,0.8637896180152893,0.0178278032690286,
G1,,5.849043667316436,8.620899343490596,5.162905275821686,6.56429958343506,-9.9,,,COc1ccc(C(=O)CCCCCC2CCC(CCCO)(c3ccc(OCCCO)cc3)CC2=O)cc1,0.9169403314590454,0.7977373600006104,0.0024417589884251,
G1,,5.547358274459841,8.398138761520382,4.733007848262787,6.22329521179199,-9.4,,,COc1ccc(C(=O)NC(=S)Nc2ccc(S(=O)(=O)C(C)(C)C)cc2)cc1,0.8280167579650879,0.8549957871437073,0.113382451236248,
G1,,5.465239882469177,8.316193771362299,4.509563505649566,7.93377017974854,-8.2,,,COc1ccc(C(=O)NCCC(=O)OCCCO)cc1CC=C(C)C,0.8523615598678589,0.7855275869369507,0.0056642731651663,
G1,,8.613160490989685,9.087733125686649,6.375126421451569,9.51168060302734,-13.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)(O)C(C(C)(C)O)O2)CC(O)C(O)C1O,0.962949514389038,0.9547144174575806,0.5704197883605957,
G1,,5.520577013492585,8.191422605514516,4.849821388721464,5.55405807495117,-9.4,,,COc1ccc(C(=O)c2c(C)c3cc(OC(C)=O)cc(C)c3oc2=O)cc1,0.8461039066314697,0.8693214058876038,0.4861817955970764,
G1,,6.310349762439729,8.308024597167972,4.704574376344682,8.10881805419922,-9.5,,,COc1ccc(C(=O)c2ccc(OCC(O)C(C)(C)O)c(C)c2)cc1,0.8633115291595459,0.8112809062004089,0.0046347025781869,
G1,,5.977212190628053,8.131806898117063,4.979270458221436,6.18963432312012,-9.7,,,COc1ccc(C(=O)c2oc3ccccc3c2NC(=O)C=CC#CC(C)(C)C)cc1,0.8552420139312744,0.892375648021698,0.9468050003051758,
G1,,5.926546573638916,8.04097471237182,4.857523143291475,8.70087051391602,-7.5,,,COc1ccc(C(C#CCCO)CC(O)CC(C)C)cc1,0.866192102432251,0.7325701117515564,0.0029042125679552,
G1,,5.960433244705199,8.548000049591064,4.969236552715302,8.34059906005859,-9.1,,,COc1ccc(C(C(=O)c2ccc(OCC=C(C)C)c(C)c2)N(C)c2ccccc2)cc1,0.9058977365493774,0.8852324485778809,0.0025452394038438,
G1,,5.792019009590147,8.324725675582883,4.829768359661104,8.24474048614502,-9.3,,,COc1ccc(C(CC(=O)O)C2CCCc3ccccc32)cc1,0.8937078714370728,0.6994043588638306,0.0219548214226961,
G1,,5.388986289501188,8.220567226409921,4.463363230228425,8.03569984436035,-8.8,,,COc1ccc(C(CC(=O)O)CC(O)C(CC(O)C(O)CC(O)CC(C)C)C(=O)O)cc1,0.8526302576065063,0.7897030711174011,0.0118394456803798,
G1,,5.820792376995087,8.207704448699957,4.826041877269747,5.0936803817749,-8.9,,,COc1ccc(C(O)Cc2cc(C(=O)NCCC(=O)O)c(OC)cc2C)cn1,0.913228154182434,0.8877357840538025,0.0129184117540717,
G1,,5.907399952411653,8.191644430160515,4.740162372589112,6.09156608581543,-10.2,,,COc1ccc(C)c(CC(CCCc2ccccc2)C(=O)O)c1,0.874311625957489,0.8089959025382996,0.0029813006985932,
G1,,5.518454849720001,8.390644788742069,5.0156904458999625,8.443922996521,-8.7,,,COc1ccc(C2(CCNCC(O)C(F)(F)F)CC(O)C(O)C2)cc1,0.7820929288864136,0.7790877223014832,0.0793572664260864,
G1,,8.713422060012817,9.058759212493904,6.017952740192413,9.67993068695068,-13.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)(O)C(C)C2O)CC(O)CC1O,0.9567434787750244,0.8044007420539856,0.0773123502731323,
G1,,6.058671414852144,8.193542098999018,4.5579744577407855,5.84856414794922,-6.8,,,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC(O)C(O)C2)cc1,0.8198591470718384,0.8662006855010986,0.1590606421232223,
G1,,6.277346491813661,8.375062084198001,4.831231832504271,8.32637405395508,-10.0,,,COc1ccc(C2CC(=O)C(CCCc3ccccc3)CC2O)cc1OC,0.8640651702880859,0.8099912405014038,0.0193613748997449,
G1,,5.407775044441225,7.990348052978514,4.674200713634493,5.83849620819092,-9.7,,,COc1ccc(C2CC(c3cccc(OCCC(=O)O)c3)=NN2C(C)=O)cc1,0.8555825352668762,0.9470387697219848,0.0053557846695184,
G1,,5.707791924476624,8.084568929672251,4.674570620059969,6.79276180267334,-6.3,,,COc1ccc(C=C(C(=O)c2cc(OC)c(OC)c(OC)c2)c2cc(OC)c(OC)c(OC)c2)cc1,0.7902641892433167,0.7052738070487976,0.2744883894920349,
G1,,5.386856317520143,7.624383544921874,4.577591657638548,6.30757999420166,-8.5,,,COc1ccc(C=C(Cc2ccccc2)C(=O)O)cc1OC,0.8267841339111328,0.8736675381660461,0.0163752529770135,
G1,,5.990097880363464,8.07660012245179,4.971392035484316,6.58991432189941,-9.4,,,COc1ccc(C=C2CCC(=CC=CC#CC#CCO)C2)cc1OC(C)=O,0.8478217124938965,0.8748766779899597,0.9916180968284608,
G1,,5.4909368753433245,8.049234247207647,4.76475203037262,6.2813777923584,-10.8,,,COc1ccc(C=C2CCn3c2nc2ccccc2c3=O)cc1OC,0.836617648601532,0.8726065158843994,0.0039307782426476,
G1,,5.854689061641693,7.925509166717528,4.734469413757324,7.77333545684814,-10.8,,,COc1ccc(C=CC(=O)C=C2Cc3ccccc3C2=O)c(OC)c1,0.8610857129096985,0.7524874210357666,0.0220788903534412,
G1,,5.587799549102782,8.645479726791386,6.369413197040559,6.43750762939453,-10.8,,,COc1ccc(C=CC(=O)N(CC#CCO)Cc2ccc(OCC(=O)C(C#N)=C(O)C(F)(F)F)c(C)c2)cc1OC,0.874039888381958,0.939748227596283,0.912883996963501,
G1,,5.467156231403353,8.14012579917907,4.604706645011902,9.0585470199585,-8.1,,,COc1ccc(C=CC(=O)NCCNCC(O)CO)cc1,0.8617452383041382,0.7817240953445435,0.0170816350728273,
G1,,8.694738984107973,8.99712405204773,5.954055309295654,9.7125358581543,-12.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)(O)C(C)C2O)CCCC1O,0.926497995853424,0.8500887155532837,0.0725204348564148,
G1,,5.816483914852142,7.837470483779894,4.741149425506593,8.33926296234131,-9.6,,,COc1ccc(C=CC(=O)c2ccc(OCC3CC3)cc2)cc1,0.8615894913673401,0.8127149343490601,0.0025612788740545,
G1,,6.367800176143646,8.145315504074093,5.10451525449753,6.53600406646729,-9.8,,,COc1ccc(C=CC(=O)c2ccc3c(c2)oc(=O)n3OC)cc1OCCC(C)(C)O,0.8883024454116821,0.8396817445755005,0.01689438149333,
G1,,6.632018387317656,8.259985876083366,5.439582407474518,7.04944229125977,-9.4,,,COc1ccc(C=CC(=O)c2ccccc2OCc2cn(C3OCC(O)C(O)C3O)c3cc(OCC(O)CO)ccc23)cc1,0.8200417757034302,0.9264768958091736,0.1682084053754806,
G1,,5.605648219585419,7.994929885864259,4.673279762268067,8.15237903594971,-8.9,,,COc1ccc(C=CC2c3cc(OC)c(OC)cc3CC(=O)N2C)cc1OC,0.8449616432189941,0.8754991292953491,0.0099298674613237,
G1,,6.541999518871306,8.602693271636959,6.209353685379029,6.361741065979,-10.8,,,COc1ccc(CC(=O)N2CCC(CCOc3ccc(C#CC(C)(C)O)c(C)c3)CC2)cc1C(=O)CC(C)(C)C,0.8502472043037415,0.9184833765029908,0.8020005822181702,
G1,,5.783439457416536,7.902767419815063,4.644226908683776,8.77955627441406,-8.9,,,COc1ccc(CC(=O)N2c3ccccc3CCC2CC(=O)NCCC(C)(C)O)cc1,0.8842793703079224,0.98404860496521,0.0010245011653751,
G1,,5.309430122375489,8.126630640029896,4.844543278217316,7.26133251190186,-9.4,,,COc1ccc(CC(=O)NC(=Cc2ccccc2F)C(F)(F)F)c(C)c1,0.8012971878051758,0.9158031940460204,0.0087584974244236,
G1,,5.256294131278991,7.8914236545562675,4.635689616203309,5.5361385345459,-8.3,,,COc1ccc(CC(=O)NCCCn2ccnc2)cc1,0.8927851915359497,0.7597619891166687,0.0088755106553435,
G1,,5.550091207027435,8.060106229782102,4.5426554679870605,7.47602367401123,-8.1,,,COc1ccc(CC(=O)OCCCO)cc1OCC=C(C)C,0.8491342067718506,0.8066399693489075,0.0084985885769128,
G1,,7.429032385349274,8.5605938911438,5.5940815806388855,8.82259845733643,-6.5,,,COc1ccc(CC(CC(O)(CCC(C)C)C(=CC=C(C)O)CC=C(C)C)c2ccc(OC(C)C)c(C)c2)c(OC(C)C)c1,0.8983242511749268,0.8309698104858398,0.0752145498991012,
G1,,8.844781517982483,9.141561174392695,7.150436222553254,9.79635810852051,-13.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)(O)C(CC)O2)CC(O)CC1O,0.950051486492157,0.9083556532859802,0.1601339727640152,
G1,,5.820297420024872,8.450805711746215,4.648052990436552,9.20853233337402,-8.0,,,COc1ccc(CC(CC(O)C(CCSC)C(=O)O)CC(O)C(C)(C)O)cc1,0.8813713788986206,0.9592129588127136,0.2324209660291671,
G1,,5.773736655712129,7.885108757019042,4.544775009155273,7.95157432556152,-7.7,,,COc1ccc(CC(O)CNC(C)C)cc1,0.8949426412582397,0.8042787313461304,0.0035932031460106,
G1,,5.5746856927871695,7.957291173934935,4.906020402908327,8.49811363220215,-8.6,,,COc1ccc(CC2(Cn3ccnc3)C=CC=C2C#N)cc1,0.856604814529419,0.7656865119934082,0.0838782042264938,
G1,,5.941978454589844,7.996647977828975,4.673167943954466,8.58154582977295,-8.1,,,COc1ccc(CC2CC(=CCCCN(C)C)CCC2=CC(=O)O)cc1OC,0.9082666635513306,0.9115269184112548,0.1745703220367431,
G1,,5.857930481433868,8.240394926071177,4.778890788555147,9.39199638366699,-10.5,,,COc1ccc(CC2CC(O)CCC2=CC=C2CC(O)CC(O)C2)cc1,0.8688043355941772,0.8252324461936951,0.0212144516408443,
G1,,6.697893500328063,9.082817602157588,5.678316533565521,6.24572372436523,-10.3,,,COc1ccc(CCC(=CCBr)CC2CCCc3c2ncc(C(C)C)c3C)cc1O,0.9065163135528564,0.7476048469543457,0.0032715022098273,
G1,,5.440772354602814,7.801731967926014,4.60770732164383,6.39083194732666,-10.8,,,COc1ccc(CCC(=O)N2CCN(C(=O)CCCc3ccccc3)CC2)cc1,0.8711596131324768,0.7220064401626587,0.0003406768955755,
G1,,5.853370606899262,8.052632761001593,4.826122045516969,8.21667385101318,-10.2,,,COc1ccc(CCC(=O)NCC#CC(O)CN2CCN(c3ccccc3)CC2)cc1,0.8742544651031494,0.8501096367835999,0.0026541789993643,
G1,,5.513697743415834,8.47619190216064,4.705797791481019,5.89811420440674,-9.3,,,COc1ccc(CCC(=O)OCC(=O)c2ccc(C(C)(C)C)cc2)nc1O,0.9070276021957396,0.7528474926948547,0.0205858200788497,
G1,,5.379993736743927,8.102009105682372,4.541861355304719,5.23368549346924,-8.0,,,COc1ccc(CCC(=O)OCCCS(=O)(=O)C(C)(C)C)cc1,0.8820946216583252,0.8083122372627258,0.1787793934345245,
G1,,8.340523600578308,9.005525922775263,6.698403418064117,9.7348804473877,-12.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)(O)C2)CC(O)CC1O,0.9834811091423036,0.820736289024353,0.1034444347023963,
G1,,5.987343490123749,8.138891077041635,5.244821667671204,6.96009254455566,-8.8,,,COc1ccc(CCC(=O)c2c(CCCC(C)(C)O)cc(O)c(CC=C(C)C)c2C)c(OC)c1OC,0.8858671188354492,0.8333984613418579,0.951110064983368,
G1,,6.372851669788362,8.89858632087707,6.159168839454649,6.06170463562012,-10.7,,,COc1ccc(CCC(=O)c2ccc(OCCCC3(C(=O)O)CC3)c(C)c2)n1CCC1CC(O)CC(=O)O1,0.8634138107299805,0.8535251021385193,0.0026124115101993,
G1,,5.519212007522584,8.05587582588196,4.7586652636528015,6.22147083282471,-7.1,,,COc1ccc(CCC(C)(C)O)c(Br)c1,0.8506733775138855,0.919685125350952,0.0076372749172151,
G1,,6.752403676509857,8.069948101043696,4.94530099630356,6.83246517181397,-9.1,,,COc1ccc(CCC(C)(C)O)cc1C(=O)C=C1CCCC1O,0.8144940733909607,0.954340398311615,0.0132705830037593,
G1,,5.491436004638672,8.364633989334115,4.906616508960724,7.85357761383057,-8.3,,,COc1ccc(CCC(NC(=O)c2ccc(OC)cc2)C(=O)NC(CC(=O)O)=C(CC(C)C)C(=O)CCC(=O)O)cc1,0.8671303987503052,0.9737007021903992,0.0372281372547149,
G1,,5.152565121650698,7.8763670444488465,4.614637076854706,6.38239288330078,-8.5,,,COc1ccc(CCC(O)CC(O)CCCO)cc1,0.894302487373352,0.864661693572998,0.0251748692244291,
G1,,5.899719834327699,8.130007505416854,4.716699957847595,8.78614902496338,-10.1,,,COc1ccc(CCC(O)CCC=C2c3ccccc3CCC2CC(=O)C(=O)O)cc1,0.8974791765213013,0.8038459420204163,0.004370130598545,
G1,,5.459782481193543,8.008327770233159,4.753063917160035,5.44192790985107,-8.9,,,COc1ccc(CCC2CCC(O)CC2)cc1,0.8878965973854065,0.7883222699165344,0.0098462291061878,
G1,,5.335970580577851,8.343858480453488,4.912882149219514,6.20503807067871,-8.1,,,COc1ccc(CCCO)c(Nc2cccc(C)c2C)c1,0.8556876182556152,0.844291627407074,0.0070425397716462,
G1,,5.1598700881004325,8.077995443344111,4.664197862148286,6.60818767547607,-10.1,,,COc1ccc(CCNC(=O)CNC(=O)Cn2cnc(C(=O)NCCC3CCCO3)c2C)cc1,0.8321093916893005,0.9184595346450806,0.000216922009713,
G1,,8.66828435659409,8.781357097625726,5.9993417263031015,9.52389144897461,-13.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)C(=O)O2)CC(O)C(O)C1O,0.9663164615631104,0.9070814847946168,0.1502377241849899,
G1,,6.30161237716675,8.792350959777822,4.993845641613007,6.09185218811035,-9.4,,,COc1ccc(CCn2c(-c3cc(C(C)C)ccc3C)cc(C(C)(C)C)c2O)cc1,0.90174400806427,0.881682813167572,0.022773377597332,
G1,,6.867796897888184,8.580697011947628,5.078400552272795,5.86915969848633,-11.3,,,COc1ccc(CCn2c(=N)ccc3c(C(=O)C(=O)C(=O)NCCc4ccccc4)coc32)cc1C,0.8245217800140381,0.8671271800994873,0.0024799506645649,
G1,,5.236913442611695,7.793615674972538,4.3134193420410165,4.74861907958984,-8.2,,,COc1ccc(CNC(CCC(=O)O)C(=O)O)cc1OC,0.8127023577690125,0.9543448090553284,0.3080750107765198,
G1,,5.2990519404411325,8.15722031593322,4.694172322750092,6.54644966125488,-7.5,,,COc1ccc(CNCCCNC(=O)c2ccc(C(C)(C)C)cc2)cc1,0.9140357971191406,0.807080864906311,0.0031137946061789,
G1,,5.387022435665131,7.834463596344004,4.650367200374603,5.33088397979736,-8.6,,,COc1ccc(COC2CCC(O)CC2)cc1,0.8855852484703064,0.8330097198486328,0.0170170497149229,
G1,,6.500607788562775,8.287340354919442,4.579155266284943,8.70646476745606,-9.4,,,COc1ccc(COCC(O)CCC2CCC3C(O)CCC23C)cc1OC,0.9167595505714417,0.7720710039138794,0.0181593894958496,
G1,,5.493183732032776,8.337522649765017,5.353322088718416,5.92731189727783,-10.0,,,COc1ccc(Cc2nccc3cc(OCCCO)ccc23)cc1OC,0.8770153522491455,0.8259442448616028,0.0015153598506003,
G1,,5.222941398620607,7.836562585830689,4.418332874774933,5.12604713439941,-9.5,,,COc1ccc(Cn2cc(CCC(=O)NCc3ccccn3)cn2)cc1,0.8869988918304443,0.8679923415184021,0.0005238844896666,
G1,,6.632268846035005,8.198559188842768,4.79846578836441,7.82503032684326,-7.2,,,COc1ccc(Cn2ccnc2)cc1CCC(O)C(C)C,0.9005393385887146,0.8184906840324402,0.0030010354239493,
G1,,6.839613318443298,8.495749378204355,4.791577696800232,8.43142127990723,-7.3,,,COc1ccc(N(CC(C)C)C(CC=CCCC#N)CCC#N)cc1OC,0.8325894474983215,0.834292471408844,0.3315382897853851,
G1,,8.504748702049255,8.804586839675903,6.351499021053316,9.41304397583008,-12.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)C(O)C2)CC(O)C1O,0.964707851409912,0.9453288316726683,0.0612991191446781,
G1,,5.323979139328003,7.99367160797119,4.6724893450737,5.67713260650635,-8.4,,,COc1ccc(NC(=O)CCCc2ccccc2)c(C(=O)OCCC(=O)O)n1,0.8537393808364868,0.814753532409668,0.0056249229237437,
G1,,5.066589295864106,8.030546331405635,4.475603997707367,5.62692832946777,-9.1,,,COc1ccc(NC(=O)COC(=O)CCS(=O)(=O)c2ccc(C)cc2)cc1,0.8474316596984863,0.9150962829589844,0.0036525214090943,
G1,,5.109482705593109,8.552803802490235,4.564629316329955,5.99068737030029,-8.7,,,COc1ccc(NC(=O)CSc2nnc(C(C)C)n2CCCl)cc1,0.7365025281906128,0.7780076265335083,0.0015908025670796,
G1,,5.9954686760902405,8.011045169830322,4.648344993591308,8.16059303283691,-9.7,,,COc1ccc(NC(=O)Cn2c(=O)n(CCC(=O)NC(C)C)c3ccccc32)cc1,0.8365176916122437,0.8546522259712219,0.0006549269310198,
G1,,5.914237916469572,8.263226509094238,4.672456920146942,7.93588447570801,-9.4,,,COc1ccc(OC)c(CC(C)(O)c2cc(C=CC(=O)O)cc(O)c2C(=O)O)c1,0.8784403800964355,0.8779111504554749,0.0586597248911857,
G1,,6.092368721961976,9.084718561172492,4.927505850791931,8.49631690979004,-9.5,,,COc1ccc(OC)c(Cc2c(C)cc(O)c3c2C(=Cc2ccc(C(=O)O)cc2)CC(O)C(O)C3)c1,0.8880985975265503,0.9516986608505248,0.2576647698879242,
G1,,5.402501344680786,8.04031281471252,4.8618364334106445,7.63739109039307,-9.2,,,COc1ccc(OCC(=O)NC(CCC(=O)O)C(=O)NC2CC(C)(C)CC(C)=N2)cc1,0.8720642328262329,0.8428247570991516,0.2173704952001571,
G1,,5.842307031154631,7.893093109130859,4.942009806632995,7.0511589050293,-11.0,,,COc1ccc(OCC(=O)c2ccc3c(c2)CCC(=O)N3Cc2ccccc2C)cc1,0.8916035890579224,0.7888871431350708,0.0005014585913158,
G1,,5.587821900844574,7.976855182647701,4.512888133525849,5.15288257598877,-8.7,,,COc1ccc(OCC(O)CCC(O)CC2OCCCO2)cc1,0.8697918653488159,0.8131464123725891,0.0094378096982836,
G1,,5.115497410297392,7.874265527725216,4.689339816570284,4.38146781921387,-8.4,,,COc1ccc(OCCOC(=O)c2ccc(Br)o2)cc1,0.7598526477813721,0.917829155921936,0.0348577536642551,
G1,,8.900961458683014,8.737723302841184,5.949227809906006,9.24062538146973,-12.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(C)C(O)C2O)CCCC1O,0.9539544582366944,0.8759954571723938,0.0504456609487533,
G1,,5.589182615280151,8.508926439285275,5.055761635303496,6.16461372375488,-9.3,,,COc1ccc2[nH]cc(C(=CC(=O)CCC(=O)O)c3ccc(CCC(=O)O)c(C)c3)c2c1,0.871708869934082,0.7952331304550171,0.0246215127408504,
G1,,5.876475155353546,8.051417541503922,4.643874645233154,6.34737110137939,-8.4,,,COc1ccc2c(c1O)CC1CCCN1C2=O,0.8164944648742676,0.7728844881057739,0.069572128355503,
G1,,5.8999422192573565,7.915747880935674,4.589314579963685,6.43286323547363,-7.9,,,COc1ccc2ccccc2c1C(O)C(O)C(C)C,0.8664356470108032,0.915841817855835,0.0489007942378521,
G1,,6.762508213520052,8.925645017623903,5.471151351928711,6.83820056915283,-10.0,,,COc1cccc(-c2cc(C(=O)NCCC(O)CC(O)CC(C)C)c3c(C)ncn3c2C)c1,0.8803126811981201,0.776390552520752,0.0020254894625395,
G1,,7.95452755689621,8.487239217758185,6.413055598735809,7.61710834503174,-9.1,,,COc1cccc(-c2ccc(OCCCOc3ccc(CC(OC)C(O)C(C)(C)C)c(C)c3)n2CC(=O)NS(=O)(=O)c2ccc(C)cc2)c1,0.8634552955627441,0.8178950548171997,0.1785615980625152,
G1,,5.96621894836426,8.611486911773696,4.817622125148773,5.14370918273926,-10.0,,,COc1cccc(-c2nc3nc(N)nc(C)c3c(C)c2C)c1,0.8271600604057312,0.7538129091262817,0.01172861084342,
G1,,7.237798988819123,8.783898162841805,5.251933097839356,6.48901557922363,-9.6,,,COc1cccc(C(=CCC(O)(CCC=CC(C)(C)O)CCC(F)(F)F)CC2=CC=CC(O)C(O)C2O)c1O,0.8711644411087036,0.8488527536392212,0.8966389298439026,
G1,,6.4797741174697885,7.749449634552008,4.898516356945038,7.33090305328369,-12.2,,,COc1cccc(C(=O)OCCC2(C)C3=C(CCC3)c3ccccc32)c1,0.908289909362793,0.9346311688423156,0.0058683841489255,
G1,,5.529980003833771,8.200216245651252,4.71866261959076,5.46139621734619,-9.7,,,COc1cccc(C2(C)CCN(C(=O)c3ccccc3OC)CC2)c1,0.8843039274215698,0.8277046084403992,0.0089193005114793,
G1,,6.718194663524628,8.50600924491883,5.96709942817688,8.22089672088623,-8.0,,,COc1cccc(C2=C(c3cccc(OCC(O)CN)c3)CCC3CCC[S+]23)c1,0.8731648921966553,0.8702539801597595,0.001682729460299,
G1,,8.476245045661926,9.195113277435311,7.163510382175446,9.6963529586792,-13.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(CCCCC(O)(CC)C3CC3)C(=O)O2)CC(O)CC1O,0.9171321988105774,0.9070902466773988,0.08382248878479,
G1,,5.860324263572693,8.495747423172002,4.763796389102936,8.28662014007568,-9.9,,,COc1cccc(C2CCC3CC2CCC3(C)O)c1C,0.9063239097595216,0.8463872075080872,0.0286288354545831,
G1,,5.588509976863861,8.402421140670771,4.924240648746491,8.28788471221924,-10.2,,,COc1cccc(C2CCCN2C(=O)CCC(O)(c2ccccc2)C(F)(F)F)c1,0.8749996423721313,0.8335121273994446,0.0125719737261533,
